分类,模型,变量,系数,经典标准误,经典p值,稳健标准误,稳健p值,稳健95%下限,稳健95%上限
辣椒类,对数模型,月份_02,0.0775473462355272,0.06141514759297933,0.2069822875551971,0.18223315225147255,0.6705295599480655,-0.28002906275806405,0.4351237552291184
辣椒类,对数模型,月份_03,-0.20677240845073622,0.06000751967966379,0.0005916090144979169,0.13209227334381807,0.11779451756521633,-0.4659627927168387,0.05241797581536631
辣椒类,对数模型,月份_04,-0.4531284787955125,0.06078869681010234,1.8675227250816484e-13,0.13068015374029632,0.0005463585800287783,-0.7095480134623062,-0.1967089441287187
辣椒类,对数模型,月份_05,-0.6139420348730402,0.061598974737719546,1.9698900279266856e-22,0.14906282683422295,4.1052789762534286e-05,-0.9064319011530342,-0.3214521685930463
辣椒类,对数模型,月份_06,-0.8111780178157859,0.06417661196734926,3.1731780846078744e-34,0.15850217402291342,3.66547788261657e-07,-1.1221896943661633,-0.5001663412654085
辣椒类,对数模型,月份_07,-0.5561624362027945,0.06006344611399133,1.0960320177471076e-19,0.14004344556981008,7.626076112739722e-05,-0.8309545459328587,-0.2813703264727303
辣椒类,对数模型,月份_08,-0.3501953205788355,0.06213284594413966,2.2240860663584112e-08,0.154087569738607,0.023242472362686832,-0.6525446965126287,-0.047845944645042326
辣椒类,对数模型,月份_09,-0.5180269994940775,0.060805344067760635,5.4028286489494104e-17,0.13929243398207142,0.00021044081417347308,-0.7913454803956967,-0.24470851859245824
辣椒类,对数模型,月份_10,-0.4733928175488494,0.06059786845456565,1.3419457133189834e-14,0.1529811781484314,0.002023152788545069,-0.7735712409042129,-0.17321439419348583
辣椒类,对数模型,月份_11,-0.7818116394267547,0.06150923402505637,1.4494661327959033e-34,0.17697776325953923,1.0999995630703007e-05,-1.129075966889721,-0.4345473119637884
辣椒类,对数模型,月份_12,-0.6503786667090294,0.060843348651763655,2.094773771798789e-25,0.14275741058774635,5.820017294981251e-06,-0.9304960965208574,-0.3702612368972015
辣椒类,对数模型,星期_2,-0.02560350875125608,0.04570878049509594,0.5754987672059158,0.026446955399935947,0.33321003085865003,-0.07749750950734707,0.02629049200483492
辣椒类,对数模型,星期_3,-0.01842789750278825,0.04581848248819673,0.6876222275987649,0.030173096382888124,0.5415023375431142,-0.0776333017857703,0.04077750678019379
辣椒类,对数模型,星期_4,-0.023619252521057593,0.04581274810899447,0.6062681661571386,0.03420522046134198,0.4900200589055087,-0.0907364578719404,0.043497952829825215
辣椒类,对数模型,星期_5,0.08240561401463961,0.045887738567409346,0.07280800674954804,0.038536753244601075,0.03271401536425614,0.006789110270792265,0.15802211775848696
辣椒类,对数模型,星期_6,0.3762873730073508,0.04587008439383729,6.680199362541702e-16,0.03349364368185204,9.32416007089836e-28,0.31056641782494515,0.4420083281897565
辣椒类,对数模型,星期_7,0.33470699407203547,0.04570850844482308,4.784117213398791e-13,0.03389966584081465,4.635321518571513e-22,0.2681893455120531,0.40122464263201785
食用菌,线性模型,截距,106.2328924545378,7.213780946237959,8.051554614179964e-45,15.562426369520436,1.460400618131914e-11,75.69642602300067,136.76935888607494
食用菌,线性模型,日平均售价,-1.4185132258116928,0.5782174154667291,0.014316357419090405,0.8560306810245938,0.09779710640908683,-3.0982096648367667,0.2611832132133811
食用菌,线性模型,月份_02,-16.500928295849004,6.080965854161156,0.0067642283571026545,20.178418929833086,0.4136819499305908,-56.094857780980405,23.0930011892824
食用菌,线性模型,月份_03,-46.27967487763107,5.89610143328254,1.0147121572409704e-14,14.444360796486684,0.0013955324517600186,-74.62228213653492,-17.93706761872721
食用菌,线性模型,月份_04,-58.755968854683715,5.93608097257712,3.6997697465210253e-22,13.186758187200672,9.245672057302079e-06,-84.6309185034678,-32.881019205899634
食用菌,线性模型,月份_05,-63.73518972127144,5.8887797708978695,5.65827669473293e-26,12.949958902043454,9.936758515709454e-07,-89.1454937389361,-38.32488570360678
食用菌,线性模型,月份_06,-65.52560154126755,5.9536041905950485,9.257880865572098e-27,12.735669277759232,3.182083247907338e-07,-90.51542820127557,-40.53577488125953
食用菌,线性模型,月份_07,-58.886933693151896,5.915391424963685,2.1976782999076683e-22,12.650192217471552,3.6471479522241047e-06,-83.70903796076658,-34.06482942553721
食用菌,线性模型,月份_08,-52.1009063960509,5.917044320667159,5.1898939665162175e-18,12.412922055043182,2.926074168658562e-05,-76.457441080995,-27.744371711106805
食用菌,线性模型,月份_09,-50.97014148766886,6.020222531997201,8.279269861538458e-17,12.775158524803627,7.065209154598408e-05,-76.03745362700674,-25.902829348330986
食用菌,线性模型,月份_10,-19.67236189618525,5.895281449010023,0.000876220293945748,15.553853413413627,0.2062229636140779,-50.19200654298532,10.847282750614816
食用菌,线性模型,月份_11,-15.60078116344074,6.085752346278773,0.010498729757022323,17.442467511649767,0.3713025009403526,-49.82624903108943,18.62468670420795
食用菌,线性模型,月份_12,-12.464578080404305,5.977274408284292,0.037276961295664685,14.4511233640773,0.3885880013423351,-40.82045479442516,15.891298633616547
食用菌,线性模型,星期_2,-3.7012990637352585,4.52853117830754,0.4139231699953512,2.602295481110211,0.1552256681300984,-8.8075020887017,1.4049039612311818
食用菌,线性模型,星期_3,2.1350631091811745,4.536098100614604,0.637963599833729,3.2038746842474666,0.5052994523555171,-4.151553734705571,8.421679953067919
食用菌,线性模型,星期_4,0.7612132365752231,4.536680277644095,0.8667796824687614,3.6923013613486164,0.8367035241072637,-6.483790460069759,8.006216933220205
食用菌,线性模型,星期_5,9.571626742497394,4.544188872213667,0.035407729537052325,4.024636056983018,0.017570043669503828,1.674518609416272,17.468734875578516
食用菌,线性模型,星期_6,29.597678611237544,4.543066614514745,1.1191185010763336e-10,3.756854996562319,8.145070741634827e-15,22.226008296680224,36.96934892579486
食用菌,线性模型,星期_7,24.42808278326133,4.527244987376435,8.403976356322656e-08,3.2318827022694614,8.765017277149816e-14,18.086508834239773,30.76965673228289
食用菌,对数模型,截距,4.7007834793004495,0.1433147364112176,1.0452157733002026e-163,0.33185748119410347,7.323226394417849e-42,4.049615429157219,5.35195152944368
食用菌,对数模型,日平均售价,-0.16834598851778185,0.05960378375689303,0.004824945614547427,0.13764060491018637,0.2215683735721112,-0.4384232638511585,0.10173128681559482
食用菌,对数模型,月份_02,-0.26839849475090655,0.07675935594545871,0.0004905915831835616,0.20450003345640327,0.18964685452861202,-0.6696667969174739,0.13286980741566073
食用菌,对数模型,月份_03,-0.6470879652803229,0.07444152513626683,1.3170886340642498e-17,0.19064200074723334,0.000713479489723984,-1.021164148391502,-0.27301178216914374
食用菌,对数模型,月份_04,-0.8440803601815438,0.0749581998078461,7.15812968371911e-28,0.1509297935744221,2.842748109513481e-08,-1.140233573412534,-0.5479271469505536
食用菌,对数模型,月份_05,-0.9589821908413835,0.07437489391490763,1.870633217132727e-35,0.1551423292657177,9.037970785877988e-10,-1.2634012073394554,-0.6545631743433116
食用菌,对数模型,月份_06,-0.9370872758542316,0.07524187146877391,2.4404998809789927e-33,0.11921755371452206,9.331314641388996e-15,-1.1710149899916293,-0.7031595617168337
食用菌,对数模型,月份_07,-0.7861902565058326,0.07443706850920769,7.213349718614072e-25,0.1273427141792435,9.46148901216828e-10,-1.0360610944139401,-0.5363194185977251
食用菌,对数模型,月份_08,-0.6272209294934808,0.0745971569049068,1.322085427592715e-16,0.11617848603425858,8.269444121613831e-08,-0.8551854097496061,-0.39925644923735565
食用菌,对数模型,月份_09,-0.6829682983323196,0.0757233337150757,8.604541151197607e-19,0.14334006384721765,2.1532442262953385e-06,-0.9642290056303575,-0.40170759103428183
食用菌,对数模型,月份_10,-0.26787383122517683,0.07448215670899754,0.000337330621752179,0.1672605290852032,0.10955442912018314,-0.5960710808349651,0.060323418384611416
食用菌,对数模型,月份_11,-0.32949865069409306,0.07717446845138479,2.1334302823326384e-05,0.20732121688795074,0.11228588704983167,-0.7363026560414563,0.07730535465327021
食用菌,对数模型,月份_12,-0.11670069247684355,0.07548466296277961,0.12239688141565325,0.1451214142064989,0.4214844421949498,-0.40145675095967703,0.16805536600598991
食用菌,对数模型,星期_2,-0.03912324526462209,0.057171371165706426,0.4939248135187929,0.03717904438825494,0.2929036477587917,-0.11207566373467084,0.033829173205426666
食用菌,对数模型,星期_3,0.0572965056606221,0.057277583973948575,0.3173776750256738,0.04027717980384174,0.155157729640144,-0.02173504892047113,0.13632806024171534
食用菌,对数模型,星期_4,0.02272345781995646,0.05728311159522423,0.6916777873982591,0.04319834245707779,0.5989794505553718,-0.062039978357460855,0.10748689399737377
食用菌,对数模型,星期_5,0.17564105222913404,0.05738074901277228,0.002261394946031879,0.044604929316372305,8.760623258142453e-05,0.08811762275812521,0.26316448170014284
食用菌,对数模型,星期_6,0.4810154733578234,0.05735987237168114,1.5782969179132286e-16,0.04352226226080579,5.842213168078155e-27,0.39561644437641874,0.5664145023392281
食用菌,对数模型,星期_7,0.42844952565108047,0.0571614657938942,1.3860173904094146e-13,0.03683939975363597,1.6099501053658256e-29,0.3561635551202815,0.5007354961818794
